,address,city,country,description,distanceFromCenter,field1,field8,friendlyUrl,id,lat,long,name,postalCode,province
818,"CLSC Benny Farm, 6484 Monkland Avenue",C\xF4te-des-Neiges—Notre-Dame-de-Gr\xE2ce,Canada,"{'AllFields': {'CoverageArea': 'C\\xF4te Saint-Luc, Hampstead, Montr\\xE9al West, Notre-Dame-de-Gr\\xE2ce, Snowdon', 'Eligibility': 'mothers and fathers with children 0 to 5 years old', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'mid-september to mid-june: Friday 9h30 to 11h15', 'WebsiteAddress': '', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'familynet.cvd@ssss.gouv.qc.ca', 'FeeStructureSource': 'free', 'MetaDescription': 'CLSC DE BENNY FARM - FAMILY NET : Support and mutual aid groups for the development of parental abilities, early child stimulation and socialization with other parents.', 'ApplicationProcess': 'by phone or email', 'Phone1Number': '514 484-7878 ext. 63500'}}",6.418731325276105,18766773,PH-6100.6800; PH-6100.1500; PN-8100.6500-650,clsc-de-benny-farm-family-net-18766773,1739437,45.46554,-73.63143,clsc de benny farm - family net,H4B 1H3,QC
819,2231 B\xE9langer Street,Villeray—Saint-Michel—Parc-Extension,Canada,"{'AllFields': {'CoverageArea': 'Province of Qu\\xE9bec, in-person services: Greater Montr\\xE9al', 'Eligibility': 'people victims of sexual or psychological harassment in the workplace', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Monday to Friday 9h00 to 17h00, by appointment', 'WebsiteAddress': 'www.gaihst.qc.ca', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'info@gaihst.qc.ca', 'FeeStructureSource': '', 'MetaDescription': ""GROUPE D'AIDE ET D'INFORMATION SUR LE HARC\\xC8LEMENT SEXUEL AU TRAVAIL : Case handling: moral and technical support, listening, intervention, short and long-term follow-up.Information and awareness sessions.Training sessions for companies' resource persons.M"", 'ApplicationProcess': '', 'Phone1Number': '514 526-0789'}}",6.433251077323276,18762103,FN-1500.9400; FN-1500.8150; FN-1900.2500; TD-1600.1790 * YX-1500.8000,groupe-daide-et-dinformation-sur-le-harcelement-sexuel-au-travail-18762103,1737325,45.55617,-73.59501,groupe d'aide et d'information sur le harc\xE8lement sexuel au travail,H2G 1C5,QC
820,"7355 Christophe-Colomb Avenue, Suite 1-100",Villeray—Saint-Michel—Parc-Extension,Canada,"{'AllFields': {'CoverageArea': 'Villeray', 'Eligibility': 'seniors 50 years old and over', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Monday to Friday 9h00 to 16h00, cafeteria: Monday to Friday 11h30 to 13h00', 'WebsiteAddress': 'ainesvilleray.com', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'info@ainesvilleray.com', 'FeeStructureSource': 'annual membership: $15, cafeteria: $6,50 for members, $8,50 for non-members, frozen meals: $3.50 to $4, activities: variable', 'MetaDescription': 'CENTRE DES A\\xCEN\\xC9S VILLERAY : Information and referral.Assistance with filling out forms.Community outreach worker.Recreational, sports and artistic activities, clubs.Outings.Coffee-chats and discussions.Community cafeteria.Frozen meals.', 'ApplicationProcess': '', 'Phone1Number': '514 277-7574'}}",6.445868892072693,18764198,TC-5500.8000; BD-5000.4500; BD-5000.1470; PL-7000.4360 * YB-8000; PS-8000.6000; FT-1020 * YB-8000; PH-1800.3350,centre-des-aines-villeray-18764198,1740146,45.54289,-73.62544,centre des a\xEEn\xE9s villeray,H2R 2S5,QC
821,7626 Saint-Hubert Street,Villeray—Saint-Michel—Parc-Extension,Canada,"{'AllFields': {'CoverageArea': 'Montr\\xE9al Island, home support and respite: Villeray', 'Eligibility': 'future parents and families with children 0 to 5 years old', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Monday to Friday 9h00 to 12h00 and 13h00 to 16h00', 'WebsiteAddress': 'espacefamille.ca', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'info@espacefamille.ca', 'FeeStructureSource': 'annual contribution: $15 per family', 'MetaDescription': 'ESPACE-FAMILLE VILLERAY : Perinatal and family resource centre. Childcare: maximum 15 children.Home support for parents of newborns, respite.Espace-Bedon: prenatal meetings.Weekly discussion lunches.Conferences.Workshops, classes and activities for parent', 'ApplicationProcess': '', 'Phone1Number': '514 858-1878'}}",6.445868892072693,18763347,PH-2360.1800; YH-6000.3100; PL-7400.6000-800; PH-1250.1700; LJ-5000.1000; LJ-5000.0050; LJ-5000.1500; PL-6600.9700; PL-6600.6500; PL-6600.6550; PS-6500; YH-1800.6950; YH-1800.7000; PH-7000.3300 * YB-9500.1500; PH-6100.1800-250; PH-6100.6800; PH-6100.3300; YH-0500.8170-400; YH-0500.8170-850; PH-6100.3400; PH-6100.1500; YH-1800.2500; BM-6500.1500-150,espace-famille-villeray-18763347,1734292,45.54289,-73.62544,espace-famille villeray,H2R 2N6,QC
822,4545 Pierre-De Coubertin Avenue,Mercier—Hochelaga-Maisonneuve,Canada,"{'AllFields': {'CoverageArea': 'Province of Qu\\xE9bec', 'Eligibility': 'clubs and individuals interested in hiking', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Monday to Thursday 9h00 to 17h00, Friday 9h00 to 14h30', 'WebsiteAddress': 'randoquebec.ca', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'info@randoquebec.ca', 'FeeStructureSource': '', 'MetaDescription': 'RANDO QUEBEC : Information on hiking and snowshoeing.Jeunes en sentier: promotion of youth access to hiking and snowshoeing.Documentation centre.Sale of documents andÂ\xa0instructional manuals on hiking and outdoor activities.Specific hiking trainning.Special', 'ApplicationProcess': '', 'Phone1Number': '514 252-3157'}}",6.457225140221776,18760581,TJ-3000.8000 * PL-7000.5000,rando-quebec-18760581,1739302,45.55829,-73.54878,rando quebec,H1V 0B2,QC
823,4545 Pierre-de-Coubertin Avenue,Mercier—Hochelaga-Maisonneuve,Canada,"{'AllFields': {'CoverageArea': 'le Qu\\xE9bec', 'Eligibility': 'parents living perinatal loss or pregnancy after perinatal loss', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': '24-Jul', 'WebsiteAddress': 'www.parentsorphelins.org', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'info@parentsorphelins.org', 'FeeStructureSource': 'none', 'MetaDescription': 'PARENTS ORPHELINS : Support and information for parents living perinatalÂ\xa0bereavement. Monthly self-help group as coffee-chat, hosted by a member-parent.Activities and one-time thematic workshops.Library and video library accessible during the activities o', 'ApplicationProcess': '', 'Phone1Number': '1 844 338-4522'}}",6.457225140221776,18765012,YJ-8635; PN-8100.1000-100,parents-orphelins-18765012,1737155,45.55829,-73.54878,parents orphelins,H1V 0B2,QC
824,4545 Pierre-De Coubertin Avenue,Mercier—Hochelaga-Maisonneuve,Canada,"{'AllFields': {'CoverageArea': 'Province of Qu\\xE9bec', 'Eligibility': 'horticultural organizations and general public', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Monday to Friday 8h00 to 12h00 and 12h30 to 16h00', 'WebsiteAddress': 'www.fsheq.com', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'fsheq@fsheq.com', 'FeeStructureSource': 'annual contributions', 'MetaDescription': ""F\\xC9D\\xC9RATION DES SOCI\\xC9T\\xC9S D'HORTICULTURE ET D'\\xC9COLOGIE DU QU\\xC9BEC : Grouping of horticultural societies, beautification committees and other organizations dedicated to horticulture. Representation and advocacy of the interests of members.Promotion of horticu"", 'ApplicationProcess': 'on the website', 'Phone1Number': '514 252-3010'}}",6.457225140221776,18761530,PS-8200.3000; TD-1600.1800,federation-des-societes-dhorticulture-et-decologie-du-quebec-18761530,1737874,45.55829,-73.54878,f\xE9d\xE9ration des soci\xE9t\xE9s d'horticulture et d'\xE9cologie du qu\xE9bec,H1V 0B2,QC
825,4545 Pierre-De Coubertin Avenue,Mercier—Hochelaga-Maisonneuve,Canada,"{'AllFields': {'CoverageArea': 'Province of Qu\\xE9bec', 'Eligibility': 'seniors 50 years and over', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Monday to Friday 8h30 to 16h30', 'WebsiteAddress': 'www.fadoq.ca', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'info@fadoq.ca', 'FeeStructureSource': '', 'MetaDescription': 'FEDERATION FOR AGING IN DIGNITY AND OVERALL QUALITY : Promotion of the well-being and advocacy of rights for seniors. Information.Promotion of sports and educational, cultural, humanitarian and community activities.Sports, recreational and spiritual activ', 'ApplicationProcess': '', 'Phone1Number': '1 800 554-9058'}}",6.457225140221776,18760034,TD-1600.3100-800; PS-8000.6000; BM-1700.5000 * YB-8000; PL-7000.4360 * YB-8000; ND-6500.8000,federation-for-aging-in-dignity-and-overall-quality-18760034,1734599,45.55829,-73.54878,federation for aging in dignity and overall quality,H1V 0B2,QC
826,4650 Ontario Street East,Mercier—Hochelaga-Maisonneuve,Canada,"{'AllFields': {'CoverageArea': 'Montr\\xE9al Island, priority to Hochelaga-Maisonneuve', 'Eligibility': 'families, children, teenagers, parents', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Monday to Friday 8h30 to 17h30', 'WebsiteAddress': 'www.carrefourparenfants.org', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'info@carrefourparenfants.org', 'FeeStructureSource': 'membership: $10 per family', 'MetaDescription': ""CARREFOUR PARENFANTS : Children's development and support for parents. Activities, educational workshops.School assistance.Early stimulation.Parental skills development."", 'ApplicationProcess': 'registration', 'Phone1Number': '514 259-6127'}}",6.476605013625845,18763046,PH-2360.1800; HL-8700.3000; PH-6100.6800; PS-6500; PH-6100.1500,carrefour-parenfants-18763046,1740102,45.55601,-73.53729,carrefour parenfants,H1V 1L2,QC
827,211 Jarry Street East,Villeray—Saint-Michel—Parc-Extension,Canada,"{'AllFields': {'CoverageArea': 'Villeray-Saint-Michel-Parc-Extension', 'Eligibility': 'adults', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Monday to Thursday 8h30 to 16h30', 'WebsiteAddress': 'www.jarnigoine.com', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'lajarnigoine@hotmail.com', 'FeeStructureSource': 'free', 'MetaDescription': ""CENTRE D'ALPHAB\\xC9TISATION DE VILLERAY LA JARNIGOINE : Reception, evaluation and referral.Literacy workshops.Computer workshops.Advocacy for people who have a hard time writing or reading.IlliteracyÂ\xa0prevention and awareness.Production of educational tools."", 'ApplicationProcess': '', 'Phone1Number': '514 273-6683'}}",6.57617008596438,18763777,HH-4500.0500; PL-7400.1500 * YG-2000,centre-dalphabetisation-de-villeray-la-jarnigoine-18763777,1740123,45.54093,-73.63039,centre d'alphab\xE9tisation de villeray la jarnigoine,H2P 1T6,QC
828,8078 Drolet Street,Villeray—Saint-Michel—Parc-Extension,Canada,"{'AllFields': {'CoverageArea': 'Villeray', 'Eligibility': 'people of all generations', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Monday to Friday 10h00 to 16h00', 'WebsiteAddress': 'www.mgpvilleray.org', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'direction@mgpvilleray.org', 'FeeStructureSource': 'community kitchen: around $1.50 per serving', 'MetaDescription': 'MAISON DES GRANDS-PARENTS DE VILLERAY (LA) : Intergenerational activities and promotion of mutual aid. Reception and family support.Educational assistance.Collective kitchen with childcare.Clothing depot.Community meals.Library.Computer centre with Intern', 'ApplicationProcess': '', 'Phone1Number': '514 383-9108'}}",6.576934962187847,18762768,PS-3300; BM-6500.6500-250; HL-8700.3000; BD-5000.1470; BM-6500.1500-250; TJ-1800.6650; TC-5500.8000; TI-1800.1500,maison-des-grands-parents-de-villeray-la-18762768,1733127,45.54164,-73.62949,maison des grands-parents de villeray (la),H2R 2C9,QC
829,"8105 de Gasp\xE9 Avenue, Suite 200",Villeray—Saint-Michel—Parc-Extension,Canada,"{'AllFields': {'CoverageArea': 'Rosemont-La Petite-Patrie, Villeray-Saint-Michel-Parc-Extension, Mercier-Ouest, Saint-L\\xE9onard', 'Eligibility': 'youth 12 to 25 years old', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'administration: Monday to Friday 9h00 to 17h00, intervention: 11h00 to 00h00', 'WebsiteAddress': 'www.pactderue.org', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'pact@videotron.ca', 'FeeStructureSource': 'free', 'MetaDescription': 'PROJET ADO COMMUNAUTAIRE EN TRAVAIL DE RUE : Support for young people to find an alternative to living in the street.Referral, prevention, crisis situations help.Needle exchange and condom distribution.Naloxone kits distribution.', 'ApplicationProcess': 'by phone or email', 'Phone1Number': '514 278-9181'}}",6.58188060057799,18762676,PH-8000; RP-1400.8000-750; RX-8470.1900-610; LJ-2000.1000-150; RX-8470.1900-630,projet-ado-communautaire-en-travail-de-rue-18762676,1732332,45.54096,-73.63045,projet ado communautaire en travail de rue,H2P 2J9,QC
830,4765 Sainte-Catherine Street East,Mercier—Hochelaga-Maisonneuve,Canada,"{'AllFields': {'CoverageArea': 'Hochelaga-Maisonneuve and C\\xF4te-des-Neiges', 'Eligibility': 'children in difficulty 0 to 20 years old, their family', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Monday to Friday 8h30 to 17h00', 'WebsiteAddress': 'www.fondationdrjulien.org', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'fondation@pediatriesociale.org', 'FeeStructureSource': 'free', 'MetaDescription': 'FONDATION DU DR JULIEN : Development, teaching and promotion of social pediatrics. 2 social pediatricsÂ\xa0centres.GarageÂ\xa0\\xE0Â\xa0musiqueÂ\xa0program.Direct services to children.', 'ApplicationProcess': 'upon referral from a community partner', 'Phone1Number': '514 527-3777'}}",6.598590240824338,18764088,PH-2360.1800; TD-1200.6600,fondation-du-dr-julien-18764088,1739163,45.5554,-73.53127,fondation du dr julien,H1V 1Z5,QC
831,2587 Leclaire Street,Mercier—Hochelaga-Maisonneuve,Canada,"{'AllFields': {'CoverageArea': 'Greater Montreal', 'Eligibility': 'men and women 18 to 29 years old with integration difficulties', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': '24-Jul', 'WebsiteAddress': 'www.lavenuehc.org', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'maison@lavenuehc.org', 'FeeStructureSource': 'housing: $180 per month, transitional housing: $300 per month, 25% of income for social housing', 'MetaDescription': ""AVENUE H\\xC9BERGEMENT COMMUNAUTAIRE (L') : Housing for young adults facing difficulties. Information and referral.Housing for a maximum of 6 months.Petites Avenues: sharing transitional housing.Pignons sur rue: social housing.Individual follow-up.Job search"", 'ApplicationProcess': '', 'Phone1Number': '514 254-2244'}}",6.6139868917422096,18761104,BH-8600 * YV-3000.3050; BH-8600 * YV-3000.7500; BH-8400.3000 * YV-3000.7500; BH-8400.3000 * YV-3000.3050,avenue-hebergement-communautaire-l-18761104,1738458,45.55774,-73.53888,avenue h\xE9bergement communautaire (l'),H1V 3A8,QC
832,"6900 D\xE9carie Boulevard, Suite 3700",C\xF4te-Saint-Luc,Canada,"{'AllFields': {'CoverageArea': 'C\\xF4te-Saint-Luc', 'Eligibility': 'job seekers, including people who have particular difficulties entering the labour market, individual and families receiving the governmental last-resort assistance or on a low income, employers and companies, people 16 years and over coping with a long term occupational disability (physical or mental health, physical or intellectual disabilities)', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Monday to Friday 8h30 to 16h30, by phone: Monday to Friday 8h00 to 18h00', 'WebsiteAddress': 'www.gouv.qc.ca/en/NousJoindre/Pages/Bureaux.aspx?pug', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': '', 'FeeStructureSource': '', 'MetaDescription': 'SERVICES QU\\xC9BEC - DU CENTRE-OUEST POINT OF SERVICE : Info-emploi counter: job bank that can be consulted on site.Job search assistance: redaction of resume and preparation to interview.Multiservices room: access to phone, fax, computers and printing machi', 'ApplicationProcess': '', 'Phone1Number': '514 644-4545'}}",6.626467290477548,58267819,FT-1030; ND-1500; ND-6500.9500; NL-1000.6350; TB-0900.8000-800; TD-0300.6400; TJ-3200.2500-650,services-quebec-du-centre-ouest-point-of-service-58267819,1733410,45.49092,-73.65086,services qu\xE9bec - du centre-ouest point of service,H3X 2T8,QC
833,"3225 des Trinitaires Boulevard, Suite 1",Le Sud-Ouest,Canada,"{'AllFields': {'CoverageArea': 'Ville-\\xC9mard and C\\xF4te Saint-Paul', 'Eligibility': 'youth 5 to 24 years old from different cultural communities living with psychosocial difficulties related to integration and discrimination and people around them', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'Monday to Thursday 11h30 to 18h30, other availabilities by appointment', 'WebsiteAddress': 'www.reussite-developpement.com', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'contact@reussite-developpement.com', 'FeeStructureSource': 'free', 'MetaDescription': ""CENTRE D'AIDE \\xC0 LA R\\xC9USSITE ET AU D\\xC9VELOPPEMENT : Intercultural organization of psychosocial intervention. Support, information and referral.Thematic workshops.Raising awareness and fight against poverty, racism and exclusion.Activities for youth 5 to 16"", 'ApplicationProcess': 'registration', 'Phone1Number': '514 759-6366'}}",6.633355841121742,18765415,PS-9800.9900; HL-8700.3000; PS-3300; ND-6500.9800; BD-5000.1470; TJ-4500.1500-450; TD-1600.3200; FN-1500.2550 * YZ-1650; TD-1600.3100-200; TI-1800.2000; TI-1800.8100,centre-daide-a-la-reussite-et-au-developpement-18765415,1739562,45.44685,-73.60071,centre d'aide \xE0 la r\xE9ussite et au d\xE9veloppement,H4E 2S4,QC
834,6450 Somerled Avenue,C\xF4te-des-Neiges—Notre-Dame-de-Gr\xE2ce,Canada,"{'AllFields': {'CoverageArea': 'Notre-Dame-de-Gr\\xE2ce, C\\xF4te-Saint-Luc, Montr\\xE9al-Ouest, Westmount, Hampstead: postal codes starting by H4A, H4B, H4V, H4W, H4X, H3X or H3Z', 'Eligibility': 'people on a low income', 'Phone1IsPrivate': False, 'PhysicalAddressIsPrivate': 'No', 'HoursOfOperation': 'office: Monday 9h00 to 16h00, Tuesday 9h00 to 19h00, Wednesday to Friday 9h00 to 16h00, food assistance and community meals: Tuesday 14h00 to 19h00, Friday 10h00 to 14h00', 'WebsiteAddress': 'www.depotndg.org', 'PhysicalCounty': 'Montr\\xE9al', 'VideoUrl': '', 'EmailAddressMain': 'office@depotndg.org', 'FeeStructureSource': 'community meals and food assistance: free', 'MetaDescription': 'DEPOT (THE) - COMMUNITY FOOD CENTRE : Food assistance in the form of food baskets.Good Food Market: sale of fresh fruit and vegetables at low prices.Free community meals.Collective gardens.Cooking classes.Intergenerational collective kitchen workshops.Hou', 'ApplicationProcess': 'food assistance: register to receive food baskets twice a month', 'Phone1Number': '514 483-4680 ext. 0'}}",6.6342923135858,18760651,BD-1800.2000; PL-7400.1550; BD-5000.8300; BD-2600.1500; BD-5000.1470; BM-6500.6500-250; PS-3300; PS-8000.6000; BD-2400.2250; BD-2400.2590,depot-the-community-food-centre-18760651,1737316,45.46821,-73.63768,depot (the) - community food centre,H4V 1S5,QC
